job_id,company_name,title,description,location,min_salary,max_salary,med_salary,pay_period,currency,formatted_work_type,formatted_experience_level,remote_allowed,skills_desc,listed_time
3905823968,Carnival Corporation,Master Data Analyst,"We recognise the value in having people with a variety of backgrounds, experience and skills in our business. That means the role requirements here should be seen as a guide, not a checklist. If you have more, less or different experiences, but really relevant skills, we’d love to hear from you.We work flexibly and will help you to find a healthy balance of remote working and time in our fantastic Southampton office, collaborating, taking part in events and getting to know people that makes working with us so rewarding. We welcome the opportunity to discuss reduced hours and job share arrangements.
The RoleWorking as part of the Central Data Management Team the Master Data Analyst will be key to maintaining the accuracy of our corporate data enabling analytics and trending of corporate asset management data to enable key strategic improvements.Reporting into the Master Data Manager the Master Data Analyst will be responsible for the maintenance, development and implementation related to the mastering of core and referential global data elements for Carnival Corporation. The Master Data Analyst will liaise with data owners within Carnival Corporations brands to allow them to gain further insights.Accountable for maintaining corporation data attributes, implementing decisions made by the Maritime Review Acceptance Board (MRAB) council represented by the BrandsEnsure consistent data alignment between vessels. Change requests to be assessed on an individual basis with a view to keeping fleet standardisation as a priorityOrganize change requests and prioritize, ensuring service levels to our customers remains at the highest possible levelsProvide input to stakeholders to enable metadata for Carnival Corporation and the respective brandsOur role categories range from CUK15 (entry level) to CUK1 (Brand President) so you can clearly see internal development opportunities. This role is a CUK09 and is offered on a full time permanent basis. The role can be based in either Southampton, Miami, Seattle or Hamburg, but within each location you would need to be able to access the Carnival Corporation office and work accordingly to our hybrid working (3 days a week on site).
About YouFresh ideas and different perspectives are what excite us most and help us to succeed. Alongside bringing these to the role, you’ll also need:Experience on technical data teams and/or projects Experience in use of master data management systems Expert in Microsoft Office Programs, specifically Microsoft Excel Strong analytical, problem solving and critical thinking skills Experience managing data in the AMOS/ MDM system 
Being part of our team has its advantages…We’re a holiday company so we know there’s more to life than work. Our comprehensive range of benefits are designed to help your personal and financial health and wellbeing.Home and office-based hybrid working (minimum two office days)Recognition scheme with prizes and awardsEmployee Discounted Cruising plus Friends and Family offersRegular office events including live entertainment, lifestyle events and charity partner fundraisersExtensive learning and development opportunitiesEmployee-led networksEmployee Assistance and Wellbeing programmesCompany paid Health Cash Plan and health assessmentIn-house Occupational Health help and access to digital GPLife AssuranceParental and adoption leaveEmployee Shares PlanElectric Car and Cycle to Work schemesOnsite restaurant offering range of healthy cooked and grab and go mealsDiscounted retail and leisure via discounts portalMinimum 25 days leave, bank holiday allowance and holiday trading schemeContributory Defined Contribution Pension schemeA friendly welcome with help settling inPlease note: Being able to create unforgettable holiday happiness is a brilliant opportunity so we often receive high volumes of applications for our roles. In these cases we may close our job adverts early and aren’t able to consider applications once this happens. 
#LI-Hybrid #LI-JG1About UsHolidays are one of life’s greatest pleasures. Having the chance to relax, escape and explore is a magical thing. And there is no better holiday than a cruise.
No one knows cruising like Carnival UK, where talented people from across the globe come together to create unforgettable holiday happiness. As part of the world’s largest holiday travel and leisure company, we take enormous pride in bringing to life two of the most iconic brands from Britain’s rich seafaring heritage, P&O Cruises and Cunard. Collectively they have been delivering unbridled joy, boundless adventure and lifelong memories to millions of people for over 350 years. And in a multi-million pound global holiday market, where cruising has barely scratched the surface, we have the opportunity to do that for many, many more people.
Our diverse yet tight knit teams share high standards, heartfelt values and passion for our purpose. Our Culture Essentials describe the expectations we have for ourselves and of each other, in building a culture that supports safe, sustainable, compliant operations and celebrates diversity, equity and inclusion.
It’s through the successful delivery of these extraordinary travel experiences for our target markets and our distinctive",Miami-Fort Lauderdale Area,,,,,,Full-time,Associate,,,1713530188000.0
3905826248,Verizon,Senior Data Scientist,"When you join Verizon

Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect around the world. We're a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together-lifting up our communities and striving to make an impact to move the world forward. If you're fueled by purpose, and powered by persistence, explore a career with us. Here, you'll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

What you'll be doing...

The marketing technology team is all about using data and automation as the fuel to propel our sales and marketing interactions beyond our competition. In this role, you will play a key role in designing, implementing, and optimizing data-driven decision strategies using Pega Decisioning solutions. The primary focus will be on improving customer interactions, marketing strategies, and operational efficiency through the effective utilization of AI/ML and data-driven insights delivered through Pega decisioning
platform. Your work will help us meet our customers' needs better and make it easier for them to do business with Verizon.

Responsibilities include:
Supporting the Pega decisioning use case by implementing the most effective predictive and adaptive modeling approaches using Pega native tools.Incorporating innovative AI approaches into Pega decisioning framework, enhancing customer personalization and engagement. Facilitating Cross-functional Collaboration: Serve as a bridge between IT, Data Warehouse, marketing science, and business stakeholders to ensure alignment on data-driven decisioning projects and strategic goals. Serving as a thought leader and subject matter expert on AI/ML related needs and initiatives. Driving Continuous Improvement: Monitor and improve data quality and performance of decisioning strategies, identifying opportunities for AI/ML innovation to advance our personalization strategy. Developing ad-hoc and ongoing statistical analysis studies to measure critical decisioning KPIs and discover important patterns to utilize in decisioning logic and adaptive models. Designing A/B testing and employ a robust test-and-learn approach for continuous optimization of decisioning strategies to optimize outcomes to better align with business goals. Developing automated reports and dashboards as needed by program manager and senior leadership.
What we're looking for...

You'll need to have:
Bachelor's degree in Data Analytics, Statistics, Computer Science or another quantitative field or four or more years of work experience.Six or more years of relevant work experience. Demonstrated knowledge or experience with Machine Learning, Data Science, and Data Engineering principles and related technologies such as R, Python, SQL etc. Experience delivering and managing AI/ML based software products or models as an engineer or product owner/manager. 
Even better if you have one or more of the following:
Master's degree or Ph.D. in data analytics or similar field Experience with agile software development methodology Experience working with Pega Decisioning platform. Pega certification(s) a plusProven experience with data engineering and ETL techniques using data from a wide variety of data sources Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve Knowledge of data warehouse, data lakes, and cloud architecture (Teradata, GCP, AWS etc.)Ability to learn new analytics tools and platforms quickly. Excellent communication skills with ability to interpret and explain analytics results and implications to non-technical audience. Ability to work in a fast-paced environment, managing multiple projects and stakeholders. Passion for applying data-driven approaches and quantitative reasoning for business decision making
If Verizon and this role sound like a fit for you, we encourage you to apply even if you don't meet every ""even better"" qualification listed above.

Where you'll be working

In this hybrid role, you'll have a defined work location that includes work from home and assigned office days set by your manager.

Scheduled Weekly Hours
40

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. At Verizon, we know that diversity makes us stronger. We are committed to a collaborative, inclusive environment that encourages authenticity and fosters a sense of belonging. We strive for everyone to feel valued, connected, and empowered to reach their potential and contribute their best. Check out our diversity and inclusion page to learn more.","Irving, TX",,,,,,Full-time,Mid-Senior level,,,1713529481000.0
3905826251,Verizon,Senior Data Scientist,"When you join Verizon

Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect around the world. We're a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together-lifting up our communities and striving to make an impact to move the world forward. If you're fueled by purpose, and powered by persistence, explore a career with us. Here, you'll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

What you'll be doing...

The marketing technology team is all about using data and automation as the fuel to propel our sales and marketing interactions beyond our competition. In this role, you will play a key role in designing, implementing, and optimizing data-driven decision strategies using Pega Decisioning solutions. The primary focus will be on improving customer interactions, marketing strategies, and operational efficiency through the effective utilization of AI/ML and data-driven insights delivered through Pega decisioning
platform. Your work will help us meet our customers' needs better and make it easier for them to do business with Verizon.

Responsibilities include:
Supporting the Pega decisioning use case by implementing the most effective predictive and adaptive modeling approaches using Pega native tools.Incorporating innovative AI approaches into Pega decisioning framework, enhancing customer personalization and engagement. Facilitating Cross-functional Collaboration: Serve as a bridge between IT, Data Warehouse, marketing science, and business stakeholders to ensure alignment on data-driven decisioning projects and strategic goals. Serving as a thought leader and subject matter expert on AI/ML related needs and initiatives. Driving Continuous Improvement: Monitor and improve data quality and performance of decisioning strategies, identifying opportunities for AI/ML innovation to advance our personalization strategy. Developing ad-hoc and ongoing statistical analysis studies to measure critical decisioning KPIs and discover important patterns to utilize in decisioning logic and adaptive models. Designing A/B testing and employ a robust test-and-learn approach for continuous optimization of decisioning strategies to optimize outcomes to better align with business goals. Developing automated reports and dashboards as needed by program manager and senior leadership.
What we're looking for...

You'll need to have:
Bachelor's degree in Data Analytics, Statistics, Computer Science or another quantitative field or four or more years of work experience.Six or more years of relevant work experience. Demonstrated knowledge or experience with Machine Learning, Data Science, and Data Engineering principles and related technologies such as R, Python, SQL etc. Experience delivering and managing AI/ML based software products or models as an engineer or product owner/manager. 
Even better if you have one or more of the following:
Master's degree or Ph.D. in data analytics or similar field Experience with agile software development methodology Experience working with Pega Decisioning platform. Pega certification(s) a plusProven experience with data engineering and ETL techniques using data from a wide variety of data sources Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve Knowledge of data warehouse, data lakes, and cloud architecture (Teradata, GCP, AWS etc.)Ability to learn new analytics tools and platforms quickly. Excellent communication skills with ability to interpret and explain analytics results and implications to non-technical audience. Ability to work in a fast-paced environment, managing multiple projects and stakeholders. Passion for applying data-driven approaches and quantitative reasoning for business decision making
If Verizon and this role sound like a fit for you, we encourage you to apply even if you don't meet every ""even better"" qualification listed above.

Where you'll be working

In this hybrid role, you'll have a defined work location that includes work from home and assigned office days set by your manager.

Scheduled Weekly Hours
40

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. At Verizon, we know that diversity makes us stronger. We are committed to a collaborative, inclusive environment that encourages authenticity and fosters a sense of belonging. We strive for everyone to feel valued, connected, and empowered to reach their potential and contribute their best. Check out our diversity and inclusion page to learn more.","Basking Ridge, NJ",,,,,,Full-time,Mid-Senior level,,,1713529489000.0
3905828035,L.E.K. Consulting,Senior Data Scientist,"About L.E.K. ConsultingL.E.K. Consulting is a global management consulting firm that uses deep industry expertise and rigorous analysis to help business leaders achieve practical results with real impact. We are uncompromising in our approach to helping clients consistently make better decisions, deliver improved business performance and generate greater shareholder returns. The firm advises and supports global companies that are leaders in their industries — including the largest private and public sector organizations, private equity firms and emerging entrepreneurial businesses. Founded more than 35 years ago, L.E.K. employs more than 1,800 professionals across the Americas, Asia-Pacific and Europe. For more information, go to www.lek.com.

Title: Senior Data ScientistLocation: Boston, Chicago, Houston, Los Angeles, San Francisco
Overview of the Data & Analytics team: L.E.K.'s Data & Analytics function is focused on creating and deploying best-in-class capabilities to drive business results for our clients. The team is comprised of data scientists, data engineers, technical business analytics consultants, and product managers who work together to solve some of the most challenging business problems our clients have. We drive the full analytics life cycle on client engagements: scoping and understanding business challenges, developing and maintaining robust data assets, creating and running innovative analytical techniques, generating compelling visualizations to communicate the findings / recommendations. We build, develop, and maintain innovative tools and applications for use across projects and for specific clients. We coach, mentor and train colleagues from across the business, on everything from what types of commercial problems analytical techniques can help solve to in-depth technical training for specific types of analysis. 
This role is for a Senior Data Scientist on L.E.K.'s rapidly growing Data & Analytics team. The primary focus of this role is to provide technical expertise: helping to execute on complex analytics across a wide variety of often fast-paced client engagements, helping to build innovative tools and applications that can help solve client’s commercial issues, helping to execute cutting edge analytical techniques, helping to drive technical roadmaps for the function and firm, and training our colleagues. 
As part of a dynamic and growing team, there is every opportunity to carve out value added work, and to grow your skills and experience. You receive state-of-the-art training in a variety of domains, and lead the organization to adopting new and innovative methods to solve our clients’ hardest questions. You won’t just be a technical expert: you will intersect between data science, and commercial business understanding, across a variety of domains to provide analytically driven recommendations to our clients. 
Data & Analytics is one of four key pillars to the Solutions Team at L.E.K. Consulting, alongside Market Insights, Information & Research Center and Knowledge Management. The Solutions team works together to support and enable our consulting team members to generate best in class insights for our clients. 

Responsibilities: Client engagements: Lead end-to-end data science projects from conceptualization through to deployment, and deploy advanced machine learning models in clients' cloud environments, optimizing for scalability, performance, and reliability to address specific business challenges and objectives Support clients in strategically leveraging technical models, guiding them through the interpretation of results and the integration of actionable insights into their business workflows. Solve a wide variety of complex analytical challenges for clients, sometimes dynamically balancing multiple client engagements at one time Analytical needs can include: data aggregation / creation, data cleaning / manipulation, commercial data science (e.g., geospatial, machine learning, predictive modelling, NLP, GenAI etc.), and visualizations Help drive the technical roadmap needed to support client engagements Analytical apps, service lines, and proprietary data assets: Drive the development of state-of-the-art analytical apps, leveraging up-to-date in machine learning algorithms to solve complex problems Collaborate with a variety of stakeholders to continuously innovate on the apps, service lines and proprietary data assets we can offer Provide technical expertise and thought leadership on developing analytical tools, services lines, and proprietary data assets, and contribute to building these areas directly when applicable Uphold best-in-class standards in app development, data integrity, and ensuring solutions are both scalable and maintainable Client / business development When relevant, support Managing Directors in developing and delivering client proposals where advanced data and analytics are critical to the scope of work Provide input into training / upskilling the D&A team provides to Managing Directors to ensure they are aware of all of our most current capabilities Capability development Stay up to date on best-in-class software, tools, and techniques to ensure that we are able to provide clients with best-in-class solutions Support commercialization and upskilling of staff on relevant software, tools and techniques Help drive the technical roadmap to ensure we are operating a best-in-class Data & Analytics function Mentor team members, contribute to technical capabilities of the team  Qualifications and Experience: Degree in a quantitative and/or business discipline preferred, examples include: Statistics, Computer Science, Data Science, Mathematics, Operations Research, Engineering, Economics A minimum of 4 years of experience in applied data science with a solid foundation in machine learning, statistical modeling, and analysis Strong knowledge, experience, and fluency in a wide variety of tools including Python with data science and machine learning libraries (e.g., scikit-learn, TensorFlow, PyTorch), Spark, SQL; familiarity with Alteryx and Tableau preferred Technical understanding of machine learning algorithms; experience with deriving insights by performing data science techniques including classification models, clustering analysis, time-series modeling, NLP; technical knowledge of optimization is a plus Expertise in developing and deploying machine learning models in cloud environments (AWS, Azure, GCP) with a deep understanding of cloud services, architecture, and scalable solutions. (e.g., Sagemaker, Azure ML, Kubernetes, Airflow) Demonstrated experience with MLOps practices, including continuous integration and delivery (CI/CD) for ML, model versioning, monitoring, and performance tracking to ensure models are efficiently updated and maintained in production environments Hands-on experience with manipulating and extracting information on a variety of large both structured and unstructured datasets; comfort with best data acquisition and warehousing practices Experience with commercial business analytics; experience at a consulting firm / agency is a plus Proficient Excel, PowerPoint presentation and excellent communication skills, both written and oral; ability to explain complex algorithms to business stakeholdersAbility to achieve results through others; experience and proven success record working in matrix, agile and fast-growing environments; and assertive, intellectually curious and continuously driving towards excellence. 

Candidates responding to this posting must currently possess eligibility to work in the United States L.E.K. Consulting is an Equal Opportunity Employer L.E.K. Consulting has a hybrid work model in place for our U.S. offices. In California, the base salary is between $120,000 - $145,000 (USD); placement within this range will vary based on experience and skill level. L.E.K. also offers a performance bonus, profit sharing and other benefits.","Boston, MA",120000.0,145000.0,,YEARLY,USD,Full-time,Mid-Senior level,,,1713529191000.0
3905828147,Verizon,Senior Data Scientist,"When you join Verizon

Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect around the world. We're a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together-lifting up our communities and striving to make an impact to move the world forward. If you're fueled by purpose, and powered by persistence, explore a career with us. Here, you'll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

What you'll be doing...

The marketing technology team is all about using data and automation as the fuel to propel our sales and marketing interactions beyond our competition. In this role, you will play a key role in designing, implementing, and optimizing data-driven decision strategies using Pega Decisioning solutions. The primary focus will be on improving customer interactions, marketing strategies, and operational efficiency through the effective utilization of AI/ML and data-driven insights delivered through Pega decisioning
platform. Your work will help us meet our customers' needs better and make it easier for them to do business with Verizon.

Responsibilities include:
Supporting the Pega decisioning use case by implementing the most effective predictive and adaptive modeling approaches using Pega native tools.Incorporating innovative AI approaches into Pega decisioning framework, enhancing customer personalization and engagement. Facilitating Cross-functional Collaboration: Serve as a bridge between IT, Data Warehouse, marketing science, and business stakeholders to ensure alignment on data-driven decisioning projects and strategic goals. Serving as a thought leader and subject matter expert on AI/ML related needs and initiatives. Driving Continuous Improvement: Monitor and improve data quality and performance of decisioning strategies, identifying opportunities for AI/ML innovation to advance our personalization strategy. Developing ad-hoc and ongoing statistical analysis studies to measure critical decisioning KPIs and discover important patterns to utilize in decisioning logic and adaptive models. Designing A/B testing and employ a robust test-and-learn approach for continuous optimization of decisioning strategies to optimize outcomes to better align with business goals. Developing automated reports and dashboards as needed by program manager and senior leadership.
What we're looking for...

You'll need to have:
Bachelor's degree in Data Analytics, Statistics, Computer Science or another quantitative field or four or more years of work experience.Six or more years of relevant work experience. Demonstrated knowledge or experience with Machine Learning, Data Science, and Data Engineering principles and related technologies such as R, Python, SQL etc. Experience delivering and managing AI/ML based software products or models as an engineer or product owner/manager. 
Even better if you have one or more of the following:
Master's degree or Ph.D. in data analytics or similar field Experience with agile software development methodology Experience working with Pega Decisioning platform. Pega certification(s) a plusProven experience with data engineering and ETL techniques using data from a wide variety of data sources Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve Knowledge of data warehouse, data lakes, and cloud architecture (Teradata, GCP, AWS etc.)Ability to learn new analytics tools and platforms quickly. Excellent communication skills with ability to interpret and explain analytics results and implications to non-technical audience. Ability to work in a fast-paced environment, managing multiple projects and stakeholders. Passion for applying data-driven approaches and quantitative reasoning for business decision making
If Verizon and this role sound like a fit for you, we encourage you to apply even if you don't meet every ""even better"" qualification listed above.

Where you'll be working

In this hybrid role, you'll have a defined work location that includes work from home and assigned office days set by your manager.

Scheduled Weekly Hours
40

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. At Verizon, we know that diversity makes us stronger. We are committed to a collaborative, inclusive environment that encourages authenticity and fosters a sense of belonging. We strive for everyone to feel valued, connected, and empowered to reach their potential and contribute their best. Check out our diversity and inclusion page to learn more.","Ashburn, VA",,,,,,Full-time,Mid-Senior level,,,1713529495000.0
3905828148,Verizon,Senior Data Scientist,"When you join Verizon

Verizon is one of the world's leading providers of technology and communications services, transforming the way we connect around the world. We're a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together-lifting up our communities and striving to make an impact to move the world forward. If you're fueled by purpose, and powered by persistence, explore a career with us. Here, you'll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

What you'll be doing...

The marketing technology team is all about using data and automation as the fuel to propel our sales and marketing interactions beyond our competition. In this role, you will play a key role in designing, implementing, and optimizing data-driven decision strategies using Pega Decisioning solutions. The primary focus will be on improving customer interactions, marketing strategies, and operational efficiency through the effective utilization of AI/ML and data-driven insights delivered through Pega decisioning
platform. Your work will help us meet our customers' needs better and make it easier for them to do business with Verizon.

Responsibilities include:
Supporting the Pega decisioning use case by implementing the most effective predictive and adaptive modeling approaches using Pega native tools.Incorporating innovative AI approaches into Pega decisioning framework, enhancing customer personalization and engagement. Facilitating Cross-functional Collaboration: Serve as a bridge between IT, Data Warehouse, marketing science, and business stakeholders to ensure alignment on data-driven decisioning projects and strategic goals. Serving as a thought leader and subject matter expert on AI/ML related needs and initiatives. Driving Continuous Improvement: Monitor and improve data quality and performance of decisioning strategies, identifying opportunities for AI/ML innovation to advance our personalization strategy. Developing ad-hoc and ongoing statistical analysis studies to measure critical decisioning KPIs and discover important patterns to utilize in decisioning logic and adaptive models. Designing A/B testing and employ a robust test-and-learn approach for continuous optimization of decisioning strategies to optimize outcomes to better align with business goals. Developing automated reports and dashboards as needed by program manager and senior leadership.
What we're looking for...

You'll need to have:
Bachelor's degree in Data Analytics, Statistics, Computer Science or another quantitative field or four or more years of work experience.Six or more years of relevant work experience. Demonstrated knowledge or experience with Machine Learning, Data Science, and Data Engineering principles and related technologies such as R, Python, SQL etc. Experience delivering and managing AI/ML based software products or models as an engineer or product owner/manager. 
Even better if you have one or more of the following:
Master's degree or Ph.D. in data analytics or similar field Experience with agile software development methodology Experience working with Pega Decisioning platform. Pega certification(s) a plusProven experience with data engineering and ETL techniques using data from a wide variety of data sources Rigorous understanding of statistics/machine learning and ability to discern appropriate analytics techniques to problem-solve Knowledge of data warehouse, data lakes, and cloud architecture (Teradata, GCP, AWS etc.)Ability to learn new analytics tools and platforms quickly. Excellent communication skills with ability to interpret and explain analytics results and implications to non-technical audience. Ability to work in a fast-paced environment, managing multiple projects and stakeholders. Passion for applying data-driven approaches and quantitative reasoning for business decision making
If Verizon and this role sound like a fit for you, we encourage you to apply even if you don't meet every ""even better"" qualification listed above.

Where you'll be working

In this hybrid role, you'll have a defined work location that includes work from home and assigned office days set by your manager.

Scheduled Weekly Hours
40

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. At Verizon, we know that diversity makes us stronger. We are committed to a collaborative, inclusive environment that encourages authenticity and fosters a sense of belonging. We strive for everyone to feel valued, connected, and empowered to reach their potential and contribute their best. Check out our diversity and inclusion page to learn more.","Alpharetta, GA",,,,,,Full-time,Mid-Senior level,,,1713529501000.0
3905828454,DMSi Software,Business Analyst,"Family-owned for over 40 years, DMSi is a software development company in Omaha, NE, focused on delivering industry-leading ERP applications to our customers across the United States. Our Business Analysts are instrumental to our development team, translating customer/market needs into software solutions. As we continue to grow, we are looking for a skilled Business Analyst who enjoys a challenge every day to help develop solutions within a cross-functional, Agile development team.
RESPONSIBILITIES AND DUTIES:Write concise and compelling user stories. Define user story acceptance criteria for developers, quality analysts, and product owners to ensure that the product owners’ intent is effectively captured. Collaborate with customers, stakeholders, product owners, architecture, and design teams to discover, define, and design features to meet user needs and enhance the user experience.Gather requirements through various methods, including customer interviews, questionnaires, surveys, workflow, process analysis, observation, and other methods. Distinguish user requests from user needs.Actively engage in all aspects of an Agile development team, including planning, retrospecting, product demonstrations, and daily stand-ups.Collaborate with the product owner to understand and share product goals and vision within the team.Develop expert knowledge of our customer base, industry, and products.Arrange and perform user acceptance testing or customer reviews with internal and external stakeholders.Review test plans to verify they meet the acceptance criteria and intent of user stories.Write or review supporting documentation for the software, such as release notes, help documentation, articles, and features.
KNOWLEDGE, SKILLS, AND ABILITIES: Excellent listening, written, and oral communication skills.Cross-functional member of Agile development team.Expert knowledge of decomposing product needs to agile user stories.Ability to facilitate customer interviews.Strong knowledge and application of Agile methodology.Excellent analytical, critical thinking, and creative problem-solving abilities.Experience working in a team-oriented, collaborative environment.Superior presentation and negotiation skills; able to exercise independent judgment.Logical and efficient, with keen attention to detail.Strong adaptability and capacity to work on multiple projects.
EDUCATION AND EXPERIENCE: Bachelor’s degree or higher in Business Analysis, Business Administration, MIS, or related fields.Two to five years of Business Analyst experience.Strong background in software development lifecycle, project management, and business analyst best practices.
WORK ENVIRONMENT & PHYSICAL DEMANDS: Normal office environment with use of computers and telephone systems; no unusual physical demands.Ability to travel as needed, including rental car and air flight.",Omaha Metropolitan Area,,,,,,Full-time,,,,1713530353000.0
3905830760,CNA Search,Business Intelligence Developer,"We are hiring for a BI Lead in Atlanta. Must live in Atlanta, Must have US or GC. 
Description Summary: The Business Intelligence Lead Engineer is a full stack developer responsible for design and development of the our Clients Business Intelligence product, Internal Business Intelligence platform, and integration of 3rd party applications and tools for use by our client. The Business Intelligence Lead Engineer is the technical lead for a small development team providing leadership, general design guidance, and aiding in product development timelines.

Completion of a Bachelor’s Degree is required. Strong preference for the completion of a major in IT, MIS, or Computer Science; or an equivalent combination of education and experience.5+ years working with PowerShell and/or Python.5+ years working SQL or other relational database systems.5+ years working with REST APIs.3+ years working with JavaScript and CSS.3+ years working in an agile development using Scrum or Kanban.Must be familiar with Git and source code management.Must have strong written and verbal skills in English and ability to communicate effectively.Must be able to build and maintain positive business relationships with co-workers and other business contacts.Must have knowledge of a variety of computer software applications especially in MS Office.","Atlanta, GA",,,,,,Full-time,Mid-Senior level,,,1713531432000.0
3905834389,ReFrame Solutions,Technical Business Analyst,"Company Description ReFrame Solutions is a cloud-native technology platform developed by WSD Digital. Our solutions are built on the pillars of digital transformation, customer experience, and operational efficiency, allowing our clients to improve performance and gain a competitive advantage. We focus on developing and delivering efficient applications and solutions to the public sector through cloud-native technologies.
 Role Description This is a full-time remote role for a Technical Business Analyst. The Technical Business Analyst will be responsible for analyzing business requirements, conducting systems analysis, and documenting business processes. They will work closely with stakeholders to gather and document business needs and translate them into technical requirements. The Technical Business Analyst will also be responsible for identifying areas for improvement and recommending solutions.
 Qualifications Bachelor's degree in Computer Science, Business, or related field OR 1-3 years of relevant experience in low-income housing program management and/or forecasting, budgeting, and financial analysis combined with data migration and understanding of KPIsAnalytical Skills, Business Analysis, and Systems skillsExperience in gathering and documenting business requirementsUnderstanding of business processesExcellent problem-solving and critical-thinking abilitiesStrong communication and interpersonal skillsAbility to work independently and remotelyHighly proficient with analytical tools such as MS Office Suite, SQL, Power BI, Visio and Adobe.Ability to travel 25-50%",United States,,,,,,Full-time,,1.0,,1713533440000.0
3905835210,SystemsAccountants,Workday Financials Business Analyst,"Our client is on the lookout for a skilled and seasoned Analyst specializing in Workday Financial Systems with a minimum of 5-7 years of relevant experience to join our team. The ideal candidate will be instrumental in supporting and optimizing our Financial Systems to align with business goals and objectives. This position demands a solid grasp of Financial Systems, business workflows, and integration points.
Primary Responsibilities:• Act as the primary contact for Financial Systems-related inquiries, issues, and enhancements.• Collaborate with stakeholders to gather requirements, analyze workflows, and propose solutions to enhance system efficiency.• Configure and manage Financial Systems modules such as General Ledger, Accounts Payable, Accounts Receivable, Cash Management, and Financial Reporting.• Conduct system testing, troubleshooting, and problem resolution to uphold system integrity.• Develop and maintain system documentation, including process diagrams, user manuals, and training materials.• Assist in system upgrades, patches, and enhancements by coordinating testing, communicating changes, and providing user support.• Monitor system performance, identify optimization opportunities, and implement best practices to maximize returns.• Stay informed about Financial Systems updates, releases, and industry trends to offer suggestions for system enhancements.
Qualifications:• Bachelor’s degree in Finance, Accounting, Information Systems, or a related field.• 5-7 years of experience in Financial Systems analysis and support, preferably with Workday.• Sound understanding of Financial Systems modules, configurations, and integrations.• Proficiency in system configuration, testing, and deployment methodologies.• Excellent analytical and problem-solving abilities.• Strong communication and interpersonal skills, with the ability to engage stakeholders at all levels.• Capability to work autonomously and collaboratively in a dynamic environment.• Preferred certification(s) in Workday Financials.
Benefits:• Competitive salary including an annual performance bonus.• Comprehensive health, dental, and vision coverage.• Employer-matched retirement savings plan.• Flexible work hours and remote work options.• Opportunities for professional growth and development.• Relaxed work environment with team-building initiatives.
Location: Remote",United States,,,,,,Full-time,Mid-Senior level,1.0,,1713532075000.0
3905837133,Synergy Interactive,Business Analyst (Salesforce Analytics),"NOTE: Proficiency in Salesforce Analytics or CRM Analytics is required. Candidates who have worked through a merger or replatforming are preferred.
Responsibilities:
Develop visually impactful and insightful data visualizations to communicate complex data trends and patterns.Collaborate with cross-functional teams to gather and aggregate data from various sources, ensuring data accuracy and completeness.Utilize advanced data testing and validation techniques to ensure the integrity of datasets.Design and implement interactive dashboards and reports for key stakeholders.Stay abreast of industry best practices in data visualization and implement innovative approaches to enhance data storytelling.Conduct thorough data analysis and interpretation to provide actionable insights.
Requirements:
Proficient in data visualization tools such as Tableau, Power BI, or similar platforms.Strong data aggregation and testing skills with a keen attention to detail.Expertise in data analysis techniques and statistical methods.Solid understanding of database management/data transformation and SQL/M (Power Query).Experience in banking or finance is a plus, demonstrating an understanding of financial data.Excellent communication skills to convey complex data insights to non-technical stakeholders.Ability to work collaboratively in a fast-paced, dynamic environment.Bachelor's degree in a relevant field (e.g., Data Science, Computer Science, Statistics) or equivalent work experience.","Chicago, IL",,,,,,Contract,Mid-Senior level,1.0,,1713532446000.0
